Key,Half Life,Penetration,Effective Frequency,Retention Rate,Raw GRPs(A),Raw GRPs(B),Raw GRPs(C),Raw GRPs(D),Adstock(A),Adstock(B),Adstock(C),Adstock(D),Scale,Shape
8_25_1,8,25,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,27.19214354,0.996142604
9_25_1,9,25,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,27.19214354,0.996142604
10_25_1,10,25,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,27.19214354,0.996142604
11_25_1,11,25,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,27.19214354,0.996142604
12_25_1,12,25,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,27.19214354,0.996142604
0.3_26_1,0.3,26,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,27.75292895,0.986065924
0.4_26_1,0.4,26,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,27.75292895,0.986065924
0.6_26_1,0.6,26,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,27.75292895,0.986065924
0.8_26_1,0.8,26,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,27.75292895,0.986065924
1_26_1,1,26,1,50%,0,0.5,0.5,1,0,1,1,2,27.75292895,0.986065924
2_26_1,2,26,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,27.75292895,0.986065924
3_26_1,3,26,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,27.75292895,0.986065924
4_26_1,4,26,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,27.75292895,0.986065924
5_26_1,5,26,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,27.75292895,0.986065924
6_26_1,6,26,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,27.75292895,0.986065924
7_26_1,7,26,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,27.75292895,0.986065924
8_26_1,8,26,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,27.75292895,0.986065924
9_26_1,9,26,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,27.75292895,0.986065924
10_26_1,10,26,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,27.75292895,0.986065924
11_26_1,11,26,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,27.75292895,0.986065924
12_26_1,12,26,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,27.75292895,0.986065924
0.3_27_1,0.3,27,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,29.45196873,0.99829646
0.4_27_1,0.4,27,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,29.45196873,0.99829646
0.6_27_1,0.6,27,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,29.45196873,0.99829646
0.8_27_1,0.8,27,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,29.45196873,0.99829646
1_27_1,1,27,1,50%,0,0.5,0.5,1,0,1,1,2,29.45196873,0.99829646
2_27_1,2,27,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,29.45196873,0.99829646
3_27_1,3,27,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,29.45196873,0.99829646
4_27_1,4,27,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,29.45196873,0.99829646
5_27_1,5,27,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,29.45196873,0.99829646
6_27_1,6,27,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,29.45196873,0.99829646
7_27_1,7,27,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,29.45196873,0.99829646
8_27_1,8,27,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,29.45196873,0.99829646
9_27_1,9,27,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,29.45196873,0.99829646
10_27_1,10,27,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,29.45196873,0.99829646
11_27_1,11,27,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,29.45196873,0.99829646
12_27_1,12,27,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,29.45196873,0.99829646
0.3_28_1,0.3,28,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,30.73492197,0.996063287
0.4_28_1,0.4,28,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,30.73492197,0.996063287
0.6_28_1,0.6,28,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,30.73492197,0.996063287
0.8_28_1,0.8,28,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,30.73492197,0.996063287
1_28_1,1,28,1,50%,0,0.5,0.5,1,0,1,1,2,30.73492197,0.996063287
2_28_1,2,28,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,30.73492197,0.996063287
3_28_1,3,28,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,30.73492197,0.996063287
4_28_1,4,28,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,30.73492197,0.996063287
5_28_1,5,28,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,30.73492197,0.996063287
6_28_1,6,28,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,30.73492197,0.996063287
7_28_1,7,28,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,30.73492197,0.996063287
8_28_1,8,28,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,30.73492197,0.996063287
9_28_1,9,28,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,30.73492197,0.996063287
10_28_1,10,28,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,30.73492197,0.996063287
11_28_1,11,28,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,30.73492197,0.996063287
12_28_1,12,28,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,30.73492197,0.996063287
0.3_29_1,0.3,29,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,31.31395715,1
0.4_29_1,0.4,29,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,31.31395715,1
0.6_29_1,0.6,29,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,31.31395715,1
0.8_29_1,0.8,29,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,31.31395715,1
1_29_1,1,29,1,50%,0,0.5,0.5,1,0,1,1,2,31.31395715,1
2_29_1,2,29,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,31.31395715,1
3_29_1,3,29,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,31.31395715,1
4_29_1,4,29,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,31.31395715,1
5_29_1,5,29,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,31.31395715,1
6_29_1,6,29,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,31.31395715,1
7_29_1,7,29,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,31.31395715,1
8_29_1,8,29,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,31.31395715,1
9_29_1,9,29,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,31.31395715,1
10_29_1,10,29,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,31.31395715,1
11_29_1,11,29,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,31.31395715,1
12_29_1,12,29,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,31.31395715,1
0.3_30_1,0.3,30,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,32.53637038,0.992125447
0.4_30_1,0.4,30,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,32.53637038,0.992125447
0.6_30_1,0.6,30,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,32.53637038,0.992125447
0.8_30_1,0.8,30,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,32.53637038,0.992125447
1_30_1,1,30,1,50%,0,0.5,0.5,1,0,1,1,2,32.53637038,0.992125447
2_30_1,2,30,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,32.53637038,0.992125447
3_30_1,3,30,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,32.53637038,0.992125447
4_30_1,4,30,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,32.53637038,0.992125447
5_30_1,5,30,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,32.53637038,0.992125447
6_30_1,6,30,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,32.53637038,0.992125447
7_30_1,7,30,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,32.53637038,0.992125447
8_30_1,8,30,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,32.53637038,0.992125447
9_30_1,9,30,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,32.53637038,0.992125447
10_30_1,10,30,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,32.53637038,0.992125447
11_30_1,11,30,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,32.53637038,0.992125447
12_30_1,12,30,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,32.53637038,0.992125447
0.3_31_1,0.3,31,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,33.47034084,1
0.4_31_1,0.4,31,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,33.47034084,1
0.6_31_1,0.6,31,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,33.47034084,1
0.8_31_1,0.8,31,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,33.47034084,1
1_31_1,1,31,1,50%,0,0.5,0.5,1,0,1,1,2,33.47034084,1
2_31_1,2,31,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,33.47034084,1
3_31_1,3,31,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,33.47034084,1
4_31_1,4,31,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,33.47034084,1
5_31_1,5,31,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,33.47034084,1
6_31_1,6,31,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,33.47034084,1
7_31_1,7,31,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,33.47034084,1
8_31_1,8,31,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,33.47034084,1
9_31_1,9,31,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,33.47034084,1
10_31_1,10,31,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,33.47034084,1
11_31_1,11,31,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,33.47034084,1
12_31_1,12,31,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,33.47034084,1
0.3_32_1,0.3,32,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,34.13268299,0.989113408
0.4_32_1,0.4,32,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,34.13268299,0.989113408
0.6_32_1,0.6,32,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,34.13268299,0.989113408
0.8_32_1,0.8,32,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,34.13268299,0.989113408
1_32_1,1,32,1,50%,0,0.5,0.5,1,0,1,1,2,34.13268299,0.989113408
2_32_1,2,32,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,34.13268299,0.989113408
3_32_1,3,32,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,34.13268299,0.989113408
4_32_1,4,32,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,34.13268299,0.989113408
5_32_1,5,32,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,34.13268299,0.989113408
6_32_1,6,32,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,34.13268299,0.989113408
7_32_1,7,32,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,34.13268299,0.989113408
8_32_1,8,32,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,34.13268299,0.989113408
9_32_1,9,32,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,34.13268299,0.989113408
10_32_1,10,32,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,34.13268299,0.989113408
11_32_1,11,32,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,34.13268299,0.989113408
12_32_1,12,32,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,34.13268299,0.989113408
0.3_33_1,0.3,33,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,35.22702111,0.998970797
0.4_33_1,0.4,33,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,35.22702111,0.998970797
0.6_33_1,0.6,33,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,35.22702111,0.998970797
0.8_33_1,0.8,33,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,35.22702111,0.998970797
1_33_1,1,33,1,50%,0,0.5,0.5,1,0,1,1,2,35.22702111,0.998970797
2_33_1,2,33,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,35.22702111,0.998970797
3_33_1,3,33,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,35.22702111,0.998970797
4_33_1,4,33,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,35.22702111,0.998970797
5_33_1,5,33,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,35.22702111,0.998970797
6_33_1,6,33,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,35.22702111,0.998970797
7_33_1,7,33,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,35.22702111,0.998970797
8_33_1,8,33,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,35.22702111,0.998970797
9_33_1,9,33,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,35.22702111,0.998970797
10_33_1,10,33,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,35.22702111,0.998970797
11_33_1,11,33,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,35.22702111,0.998970797
12_33_1,12,33,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,35.22702111,0.998970797
0.3_34_1,0.3,34,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,36.40655664,0.995920813
0.4_34_1,0.4,34,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,36.40655664,0.995920813
0.6_34_1,0.6,34,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,36.40655664,0.995920813
0.8_34_1,0.8,34,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,36.40655664,0.995920813
1_34_1,1,34,1,50%,0,0.5,0.5,1,0,1,1,2,36.40655664,0.995920813
2_34_1,2,34,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,36.40655664,0.995920813
3_34_1,3,34,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,36.40655664,0.995920813
4_34_1,4,34,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,36.40655664,0.995920813
5_34_1,5,34,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,36.40655664,0.995920813
6_34_1,6,34,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,36.40655664,0.995920813
7_34_1,7,34,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,36.40655664,0.995920813
8_34_1,8,34,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,36.40655664,0.995920813
9_34_1,9,34,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,36.40655664,0.995920813
10_34_1,10,34,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,36.40655664,0.995920813
11_34_1,11,34,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,36.40655664,0.995920813
12_34_1,12,34,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,36.40655664,0.995920813
0.3_35_1,0.3,35,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,37.73375846,0.99585359
0.4_35_1,0.4,35,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,37.73375846,0.99585359
0.6_35_1,0.6,35,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,37.73375846,0.99585359
0.8_35_1,0.8,35,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,37.73375846,0.99585359
1_35_1,1,35,1,50%,0,0.5,0.5,1,0,1,1,2,37.73375846,0.99585359
2_35_1,2,35,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,37.73375846,0.99585359
3_35_1,3,35,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,37.73375846,0.99585359
4_35_1,4,35,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,37.73375846,0.99585359
5_35_1,5,35,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,37.73375846,0.99585359
6_35_1,6,35,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,37.73375846,0.99585359
7_35_1,7,35,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,37.73375846,0.99585359
8_35_1,8,35,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,37.73375846,0.99585359
9_35_1,9,35,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,37.73375846,0.99585359
10_35_1,10,35,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,37.73375846,0.99585359
11_35_1,11,35,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,37.73375846,0.99585359
12_35_1,12,35,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,37.73375846,0.99585359
0.3_36_1,0.3,36,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,38.46046584,0.992833982
0.4_36_1,0.4,36,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,38.46046584,0.992833982
0.6_36_1,0.6,36,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,38.46046584,0.992833982
0.8_36_1,0.8,36,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,38.46046584,0.992833982
1_36_1,1,36,1,50%,0,0.5,0.5,1,0,1,1,2,38.46046584,0.992833982
2_36_1,2,36,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,38.46046584,0.992833982
3_36_1,3,36,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,38.46046584,0.992833982
4_36_1,4,36,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,38.46046584,0.992833982
5_36_1,5,36,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,38.46046584,0.992833982
6_36_1,6,36,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,38.46046584,0.992833982
7_36_1,7,36,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,38.46046584,0.992833982
8_36_1,8,36,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,38.46046584,0.992833982
9_36_1,9,36,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,38.46046584,0.992833982
10_36_1,10,36,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,38.46046584,0.992833982
11_36_1,11,36,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,38.46046584,0.992833982
12_36_1,12,36,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,38.46046584,0.992833982
0.3_37_1,0.3,37,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,39.57827596,1
0.4_37_1,0.4,37,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,39.57827596,1
0.6_37_1,0.6,37,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,39.57827596,1
0.8_37_1,0.8,37,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,39.57827596,1
1_37_1,1,37,1,50%,0,0.5,0.5,1,0,1,1,2,39.57827596,1
2_37_1,2,37,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,39.57827596,1
3_37_1,3,37,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,39.57827596,1
4_37_1,4,37,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,39.57827596,1
5_37_1,5,37,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,39.57827596,1
6_37_1,6,37,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,39.57827596,1
7_37_1,7,37,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,39.57827596,1
8_37_1,8,37,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,39.57827596,1
9_37_1,9,37,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,39.57827596,1
10_37_1,10,37,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,39.57827596,1
11_37_1,11,37,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,39.57827596,1
12_37_1,12,37,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,39.57827596,1
0.3_38_1,0.3,38,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,40.49025475,0.998158207
0.4_38_1,0.4,38,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,40.49025475,0.998158207
0.6_38_1,0.6,38,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,40.49025475,0.998158207
0.8_38_1,0.8,38,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,40.49025475,0.998158207
1_38_1,1,38,1,50%,0,0.5,0.5,1,0,1,1,2,40.49025475,0.998158207
2_38_1,2,38,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,40.49025475,0.998158207
3_38_1,3,38,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,40.49025475,0.998158207
4_38_1,4,38,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,40.49025475,0.998158207
5_38_1,5,38,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,40.49025475,0.998158207
6_38_1,6,38,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,40.49025475,0.998158207
7_38_1,7,38,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,40.49025475,0.998158207
8_38_1,8,38,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,40.49025475,0.998158207
9_38_1,9,38,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,40.49025475,0.998158207
10_38_1,10,38,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,40.49025475,0.998158207
11_38_1,11,38,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,40.49025475,0.998158207
12_38_1,12,38,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,40.49025475,0.998158207
0.3_39_1,0.3,39,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,41.62389357,1
0.4_39_1,0.4,39,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,41.62389357,1
0.6_39_1,0.6,39,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,41.62389357,1
0.8_39_1,0.8,39,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,41.62389357,1
1_39_1,1,39,1,50%,0,0.5,0.5,1,0,1,1,2,41.62389357,1
2_39_1,2,39,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,41.62389357,1
3_39_1,3,39,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,41.62389357,1
4_39_1,4,39,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,41.62389357,1
5_39_1,5,39,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,41.62389357,1
6_39_1,6,39,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,41.62389357,1
7_39_1,7,39,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,41.62389357,1
8_39_1,8,39,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,41.62389357,1
9_39_1,9,39,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,41.62389357,1
10_39_1,10,39,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,41.62389357,1
11_39_1,11,39,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,41.62389357,1
12_39_1,12,39,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,41.62389357,1
0.3_40_1,0.3,40,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,42.89089343,0.996265242
0.4_40_1,0.4,40,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,42.89089343,0.996265242
0.6_40_1,0.6,40,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,42.89089343,0.996265242
0.8_40_1,0.8,40,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,42.89089343,0.996265242
1_40_1,1,40,1,50%,0,0.5,0.5,1,0,1,1,2,42.89089343,0.996265242
2_40_1,2,40,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,42.89089343,0.996265242
3_40_1,3,40,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,42.89089343,0.996265242
4_40_1,4,40,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,42.89089343,0.996265242
5_40_1,5,40,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,42.89089343,0.996265242
6_40_1,6,40,1,89%,0,0.109101282,0.109101282,0.218202564,0,1,1,2,42.89089343,0.996265242
7_40_1,7,40,1,91%,0,0.094276336,0.094276336,0.188552671,0,1,1,2,42.89089343,0.996265242
8_40_1,8,40,1,92%,0,0.082995957,0.082995957,0.165991914,0,1,1,2,42.89089343,0.996265242
9_40_1,9,40,1,93%,0,0.074125288,0.074125288,0.148250575,0,1,1,2,42.89089343,0.996265242
10_40_1,10,40,1,93%,0,0.066967008,0.066967008,0.133934017,0,1,1,2,42.89089343,0.996265242
11_40_1,11,40,1,94%,0,0.061069089,0.061069089,0.122138179,0,1,1,2,42.89089343,0.996265242
12_40_1,12,40,1,94%,0,0.056125687,0.056125687,0.112251375,0,1,1,2,42.89089343,0.996265242
0.3_41_1,0.3,41,1,10%,0,0.900787434,0.900787434,1.801574869,0,1,1,2,43.1383091,0.996524058
0.4_41_1,0.4,41,1,18%,0,0.823223305,0.823223305,1.646446609,0,1,1,2,43.1383091,0.996524058
0.6_41_1,0.6,41,1,31%,0,0.685019738,0.685019738,1.370039475,0,1,1,2,43.1383091,0.996524058
0.8_41_1,0.8,41,1,42%,0,0.579551792,0.579551792,1.159103585,0,1,1,2,43.1383091,0.996524058
1_41_1,1,41,1,50%,0,0.5,0.5,1,0,1,1,2,43.1383091,0.996524058
2_41_1,2,41,1,71%,0,0.292893219,0.292893219,0.585786438,0,1,1,2,43.1383091,0.996524058
3_41_1,3,41,1,79%,0,0.206299474,0.206299474,0.412598948,0,1,1,2,43.1383091,0.996524058
4_41_1,4,41,1,84%,0,0.159103585,0.159103585,0.318207169,0,1,1,2,43.1383091,0.996524058
5_41_1,5,41,1,87%,0,0.129449437,0.129449437,0.258898873,0,1,1,2,43.1383091,0.996524058
